State,Year,Crop,Area_ha,Production_tonnes,Yield_t_per_ha
Uttar Pradesh,2001-02,Jowar,322575.000,309068.000,0.958128
Uttar Pradesh,2001-02,Linseed,40928.000,17199.400,0.420236
Uttar Pradesh,2001-02,Maize,931137.000,1516580.000,1.628740
Uttar Pradesh,2001-02,Masoor,625265.000,499774.000,0.799299
Uttar Pradesh,2001-02,Moong(Green Gram),66660.000,25925.700,0.388924
Uttar Pradesh,2001-02,Moth,339.000,132.500,0.390855
Uttar Pradesh,2001-02,Peas & Beans (Pulses),327556.000,395889.000,1.208615
Uttar Pradesh,2001-02,Potato,388552.000,9582545.000,24.662195
Uttar Pradesh,2001-02,Rapeseed &Mustard,566445.000,573614.000,1.012656
Uttar Pradesh,2001-02,Rice,6071325.000,12855857.000,2.117471
Uttar Pradesh,2001-02,Sesamum,102898.000,25705.300,0.249813
Uttar Pradesh,2001-02,Small Millets,28500.000,19301.100,0.677232
Uttar Pradesh,2001-02,Soyabean,10939.000,7909.000,0.723009
Uttar Pradesh,2001-02,Sugarcane,2034883.000,117981573.000,57.979536
Uttar Pradesh,2001-02,Sunflower,5496.000,10609.000,1.930313
Uttar Pradesh,2001-02,Tobacco,19772.000,134679.000,6.811602
Uttar Pradesh,2001-02,Turmeric,1419.000,2543.000,1.792107
Uttar Pradesh,2001-02,Urad,423403.000,177756.200,0.419827
Uttar Pradesh,2001-02,Wheat,9255937.000,25498002.000,2.754773
Uttar Pradesh,2002-03,Bajra,831306.000,1072525.000,1.290169
Uttar Pradesh,2002-03,Barley,242586.000,556740.000,2.295021
Uttar Pradesh,2002-03,Cotton(Lint),4987.000,3418.000,0.685382
Uttar Pradesh,2002-03,Gram,855436.000,766108.000,0.895576
Uttar Pradesh,2002-03,Groundnut,81715.000,53549.000,0.655314
Uttar Pradesh,2002-03,Jowar,268145.000,244099.000,0.910325
Uttar Pradesh,2002-03,Linseed,37345.000,16151.000,0.432481
Uttar Pradesh,2002-03,Maize,775198.000,858910.000,1.107988
Uttar Pradesh,2002-03,Masoor,563280.000,430561.000,0.764382
Uttar Pradesh,2002-03,Moong(Green Gram),53729.000,24688.000,0.459491
Uttar Pradesh,2002-03,Moth,258.000,106.000,0.410853
Uttar Pradesh,2002-03,Onion,19417.000,209978.000,10.814132
Uttar Pradesh,2002-03,Peas & Beans (Pulses),339606.000,417961.000,1.230723
Uttar Pradesh,2002-03,Potato,442030.000,10244139.000,23.175212
Uttar Pradesh,2002-03,Ragi,590.000,864.000,1.464407
Uttar Pradesh,2002-03,Rapeseed &Mustard,558989.000,500988.000,0.896239
Uttar Pradesh,2002-03,Rice,5213429.000,9596346.000,1.840698
Uttar Pradesh,2002-03,Sannhamp,4001.000,90462.000,22.609848
Uttar Pradesh,2002-03,Sesamum,80211.000,12934.000,0.161250
Uttar Pradesh,2002-03,Small Millets,21825.000,13923.000,0.637938
Uttar Pradesh,2002-03,Soyabean,4735.000,767.000,0.161985
Uttar Pradesh,2002-03,Sugarcane,2148981.000,120948041.000,56.281578
Uttar Pradesh,2002-03,Sunflower,7230.000,10383.000,1.436100
Uttar Pradesh,2002-03,Tobacco,23107.000,139898.000,6.054356
Uttar Pradesh,2002-03,Turmeric,1116.000,2027.000,1.816308
Uttar Pradesh,2002-03,Urad,457231.000,189780.000,0.415064
Uttar Pradesh,2002-03,Wheat,9162749.000,23745162.000,2.591489
Uttar Pradesh,2003-04,Arhar/Tur,360467.000,395677.000,1.097679
Uttar Pradesh,2003-04,Bajra,924202.000,1188103.000,1.285545
Uttar Pradesh,2003-04,Barley,233928.000,516818.000,2.209304
Uttar Pradesh,2003-04,Gram,771682.000,800270.000,1.037046
Uttar Pradesh,2003-04,Groundnut,85143.000,56879.000,0.668041
Uttar Pradesh,2003-04,Jowar,300167.000,298075.000,0.993031
Uttar Pradesh,2003-04,Linseed,36435.000,17968.000,0.493152
Uttar Pradesh,2003-04,Maize,842198.000,1151541.000,1.367304
Uttar Pradesh,2003-04,Masoor,571992.000,515023.000,0.900402
Uttar Pradesh,2003-04,Moong(Green Gram),69297.000,26356.000,0.380334
Uttar Pradesh,2003-04,Moth,379.000,146.000,0.385224
Uttar Pradesh,2003-04,Onion,20171.000,238438.000,11.820832
Uttar Pradesh,2003-04,Peas & Beans (Pulses),399208.000,547690.000,1.371941
Uttar Pradesh,2003-04,Potato,441796.000,9540059.000,21.593810
Uttar Pradesh,2003-04,Ragi,221.000,323.000,1.461538
Uttar Pradesh,2003-04,Rapeseed &Mustard,536115.000,533534.000,0.995186
Uttar Pradesh,2003-04,Rice,5727772.000,12494939.000,2.181466
Uttar Pradesh,2003-04,Sannhamp,3876.000,1179.000,0.304180
Uttar Pradesh,2003-04,Sesamum,94950.000,12307.000,0.129616
Uttar Pradesh,2003-04,Soyabean,4954.000,5315.000,1.072870
Uttar Pradesh,2003-04,Sugarcane,2110126.000,117566725.000,55.715500
Uttar Pradesh,2003-04,Sunflower,12044.000,20111.000,1.669794
Uttar Pradesh,2003-04,Tobacco,23384.000,155821.000,6.663573
Uttar Pradesh,2003-04,Turmeric,887.000,1604.000,1.808343
Uttar Pradesh,2003-04,Urad,624617.000,162488.000,0.260140
Uttar Pradesh,2003-04,Wheat,9443104.000,26349910.000,2.790387
Uttar Pradesh,2004-05,Bajra,878399.000,1335462.000,1.520336
Uttar Pradesh,2004-05,Banana,1615.000,58736.000,36.369040
Uttar Pradesh,2004-05,Barley,209126.000,413054.000,1.975144
Uttar Pradesh,2004-05,Cotton(Lint),5612.000,1217.000,0.216857
Uttar Pradesh,2004-05,Dry Chillies,19027.000,16919.000,0.889210
Uttar Pradesh,2004-05,Garlic,32348.000,140083.000,4.330500
Uttar Pradesh,2004-05,Gram,692987.000,634701.000,0.915892
Uttar Pradesh,2004-05,Groundnut,95298.000,78428.000,0.822976
Uttar Pradesh,2004-05,Guar Seed,2461.000,2084.000,0.846810
Uttar Pradesh,2004-05,Jowar,243547.000,249206.000,1.023236
Uttar Pradesh,2004-05,Linseed,39106.000,18002.000,0.460339
Uttar Pradesh,2004-05,Maize,845907.000,1314145.000,1.553534
Uttar Pradesh,2004-05,Onion,18430.000,210477.000,11.420347
Uttar Pradesh,2004-05,Potato,435135.000,9739656.000,22.383067
Uttar Pradesh,2004-05,Rapeseed &Mustard,618640.000,613991.000,0.992485
Uttar Pradesh,2004-05,Rice,5934405.000,10749989.000,1.811469
Uttar Pradesh,2004-05,Sannhamp,3254.000,1045.000,0.321143
Uttar Pradesh,2004-05,Sesamum,125525.000,20301.000,0.161729
Uttar Pradesh,2004-05,Small Millets,15937.000,6489.000,0.407166
Uttar Pradesh,2004-05,Soyabean,9306.000,3847.000,0.413389
Uttar Pradesh,2004-05,Sugarcane,2002320.000,121755620.000,60.807274
Uttar Pradesh,2004-05,Sunflower,14432.000,28358.000,1.964939
Uttar Pradesh,2004-05,Sweet Potato,23096.000,257051.000,11.129676
Uttar Pradesh,2004-05,Tobacco,23780.000,129494.000,5.445500
Uttar Pradesh,2004-05,Turmeric,1594.000,2770.000,1.737767
Uttar Pradesh,2004-05,Wheat,9373402.000,23430044.000,2.499631
Uttar Pradesh,2005-06,Bajra,869288.000,1246252.000,1.433647
Uttar Pradesh,2005-06,Banana,1991.000,75867.000,38.104972
Uttar Pradesh,2005-06,Barley,214717.000,413368.000,1.925176
Uttar Pradesh,2005-06,Coriander,5591.000,3200.000,0.572348
Uttar Pradesh,2005-06,Cotton(Lint),4366.000,910.000,0.208429
Uttar Pradesh,2005-06,Dry Chillies,14999.000,13790.000,0.919395
Uttar Pradesh,2005-06,Garlic,30748.000,133975.000,4.357194
Uttar Pradesh,2005-06,Gram,738865.000,660574.000,0.894039
Uttar Pradesh,2005-06,Guar Seed,2327.000,1884.000,0.809626
Uttar Pradesh,2005-06,Jowar,227183.000,241858.000,1.064596
Uttar Pradesh,2005-06,Linseed,35939.000,16791.000,0.467208
Uttar Pradesh,2005-06,Maize,810306.000,1040607.000,1.284215
Uttar Pradesh,2005-06,Onion,25535.000,328222.000,12.853808
Uttar Pradesh,2005-06,Potato,445197.000,9986781.000,22.432274
Uttar Pradesh,2005-06,Rapeseed &Mustard,562270.000,645985.000,1.148888
Uttar Pradesh,2005-06,Rice,5571524.000,11119095.000,1.995701
Uttar Pradesh,2005-06,Sannhamp,4224.000,1458.000,0.345170
Uttar Pradesh,2005-06,Sesamum,102225.000,18337.000,0.179379
Uttar Pradesh,2005-06,Small Millets,20663.000,14011.000,0.678072
Uttar Pradesh,2005-06,Soyabean,3852.000,3016.000,0.782970
Uttar Pradesh,2005-06,Sugarcane,2155791.000,125469871.000,58.201315
Uttar Pradesh,2005-06,Sunflower,12599.000,16097.000,1.277641
Uttar Pradesh,2005-06,Sweet Potato,20476.000,267901.000,13.083659
Uttar Pradesh,2005-06,Tobacco,20591.000,123362.000,5.991064
Uttar Pradesh,2005-06,Turmeric,979.000,4364.000,4.457610
Uttar Pradesh,2005-06,Wheat,9163949.000,23573776.000,2.572447
Uttar Pradesh,2006-07,Arhar/Tur,406572.000,304386.000,0.748664
Uttar Pradesh,2006-07,Bajra,883877.000,1285887.000,1.454826
Uttar Pradesh,2006-07,Banana,2002.000,77709.000,38.815684
Uttar Pradesh,2006-07,Barley,193273.000,386300.000,1.998727
Uttar Pradesh,2006-07,Coriander,5515.000,2869.000,0.520218
Uttar Pradesh,2006-07,Cotton(Lint),5174.000,1107.000,0.213954
Uttar Pradesh,2006-07,Dry Chillies,15071.000,14295.000,0.948510
Uttar Pradesh,2006-07,Garlic,31932.000,140404.000,4.396969
Uttar Pradesh,2006-07,Ginger,887.000,2728.000,3.075536
Uttar Pradesh,2006-07,Gram,674884.000,500799.000,0.742052
Uttar Pradesh,2006-07,Groundnut,100483.000,72636.000,0.722869
Uttar Pradesh,2006-07,Guar Seed,2494.000,2097.000,0.840818
Uttar Pradesh,2006-07,Jowar,231290.000,238052.000,1.029236
Uttar Pradesh,2006-07,Linseed,33759.000,15823.000,0.468705
Uttar Pradesh,2006-07,Maize,871633.000,1163852.000,1.335255
Uttar Pradesh,2006-07,Masoor,615721.000,433856.000,0.704631
Uttar Pradesh,2006-07,Onion,20698.000,297745.000,14.385206
Uttar Pradesh,2006-07,Other  Rabi Pulses,419943.000,405970.000,0.966726
Uttar Pradesh,2006-07,Other Kharif Pulses,606775.000,330090.000,0.544007
Uttar Pradesh,2006-07,Potato,469301.000,10247912.000,21.836544
Uttar Pradesh,2006-07,Rapeseed &Mustard,599187.000,612604.000,1.022392
Uttar Pradesh,2006-07,Rice,5920752.000,11123613.000,1.878750
Uttar Pradesh,2006-07,Sannhamp,3248.000,912.000,0.280788
Uttar Pradesh,2006-07,Sesamum,140351.000,23838.000,0.169846
Uttar Pradesh,2006-07,Small Millets,17136.000,10517.000,0.613737
Uttar Pradesh,2006-07,Soyabean,7494.000,7314.000,0.975981
Uttar Pradesh,2006-07,Sugarcane,2246520.000,133949379.000,59.625278
Uttar Pradesh,2006-07,Sunflower,13783.000,20608.000,1.495175
Uttar Pradesh,2006-07,Sweet Potato,18853.000,257323.000,13.648915
Uttar Pradesh,2006-07,Tobacco,23717.000,125059.000,5.272969
Uttar Pradesh,2006-07,Turmeric,1625.000,5526.000,3.400615
Uttar Pradesh,2006-07,Wheat,9197642.000,25443428.000,2.766299
Uttar Pradesh,2007-08,Arhar/Tur,368230.000,327918.000,0.890525
Uttar Pradesh,2007-08,Bajra,876979.000,1336355.000,1.523816
Uttar Pradesh,2007-08,Barley,155298.000,327908.000,2.111476
Uttar Pradesh,2007-08,Coriander,5594.000,3241.000,0.579371
Uttar Pradesh,2007-08,Cotton(Lint),4260.000,1576.000,0.369953
Uttar Pradesh,2007-08,Dry Chillies,15658.000,15093.000,0.963916
Uttar Pradesh,2007-08,Ginger,900.000,2037.000,2.263333
Uttar Pradesh,2007-08,Gram,504777.000,376040.000,0.744963
Uttar Pradesh,2007-08,Groundnut,98981.000,59174.000,0.597832
Uttar Pradesh,2007-08,Guar Seed,2370.000,1988.000,0.838819
Uttar Pradesh,2007-08,Jowar,211640.000,172805.000,0.816504
Uttar Pradesh,2007-08,Linseed,30267.000,8213.000,0.271352
Uttar Pradesh,2007-08,Maize,837645.000,1208944.000,1.443265
Uttar Pradesh,2007-08,Masoor,507235.000,367669.000,0.724849
Uttar Pradesh,2007-08,Moong(Green Gram),62682.000,26341.000,0.420232
Uttar Pradesh,2007-08,Onion,21562.000,295759.000,13.716677
Uttar Pradesh,2007-08,Other  Rabi Pulses,319752.000,299995.000,0.938211
Uttar Pradesh,2007-08,Potato,504858.000,11094868.000,21.976215
Uttar Pradesh,2007-08,Rapeseed &Mustard,627431.000,726256.000,1.157507
Uttar Pradesh,2007-08,Rice,5709388.000,11780112.000,2.063288
Uttar Pradesh,2007-08,Sannhamp,2533.000,548.000,0.216344
Uttar Pradesh,2007-08,Sesamum,152905.000,23491.000,0.153631
Uttar Pradesh,2007-08,Small Millets,13053.000,7868.000,0.602773
Uttar Pradesh,2007-08,Soyabean,4834.000,3239.000,0.670046
Uttar Pradesh,2007-08,Sugarcane,2178987.000,124665288.000,57.212497
Uttar Pradesh,2007-08,Sunflower,13034.000,21134.000,1.621452
Uttar Pradesh,2007-08,Sweet Potato,18424.000,248042.000,13.462983
Uttar Pradesh,2007-08,Tobacco,25447.000,140833.000,5.534366
Uttar Pradesh,2007-08,Turmeric,1368.000,4199.000,3.069444
Uttar Pradesh,2007-08,Urad,393383.000,178762.000,0.454422
Uttar Pradesh,2007-08,Wheat,9114880.000,25679089.000,2.817271
Uttar Pradesh,2008-09,Arhar/Tur,314785.000,287720.000,0.914021
Uttar Pradesh,2008-09,Bajra,809300.000,1302073.000,1.608888
Uttar Pradesh,2008-09,Banana,1991.000,75867.000,38.104972
Uttar Pradesh,2008-09,Barley,171861.000,376048.000,2.188094
Uttar Pradesh,2008-09,Coriander,5662.000,3380.000,0.596962
Uttar Pradesh,2008-09,Cotton(Lint),3556.000,781.000,0.219629
Uttar Pradesh,2008-09,Dry Chillies,14918.000,14873.000,0.996984
Uttar Pradesh,2008-09,Garlic,33421.000,196850.000,5.890009
Uttar Pradesh,2008-09,Gram,554434.000,561508.000,1.012759
Uttar Pradesh,2008-09,Groundnut,94534.000,67482.000,0.713838
Uttar Pradesh,2008-09,Guar Seed,2460.000,2066.000,0.839837
Uttar Pradesh,2008-09,Jowar,192564.000,195473.000,1.015107
Uttar Pradesh,2008-09,Linseed,30961.000,13938.000,0.450179
Uttar Pradesh,2008-09,Maize,798882.000,1201630.000,1.504140
Uttar Pradesh,2008-09,Masoor,520736.000,459705.000,0.882799
Uttar Pradesh,2008-09,Moong(Green Gram),64192.000,36460.000,0.567984
Uttar Pradesh,2008-09,Onion,10161.000,119110.000,11.722271
Uttar Pradesh,2008-09,Peas & Beans (Pulses),351030.000,423753.000,1.207170
Uttar Pradesh,2008-09,Potato,527347.000,10809926.000,20.498696
Uttar Pradesh,2008-09,Rapeseed &Mustard,656347.000,736849.000,1.122652
Uttar Pradesh,2008-09,Rice,6033382.000,13097031.000,2.170761
Uttar Pradesh,2008-09,Sannhamp,2889.000,925.000,0.320180
Uttar Pradesh,2008-09,Sesamum,192438.000,31793.000,0.165212
Uttar Pradesh,2008-09,Small Millets,13581.000,8385.000,0.617407
Uttar Pradesh,2008-09,Soyabean,10599.000,9104.000,0.858949
Uttar Pradesh,2008-09,Sugarcane,2084179.000,109047670.000,52.321643
Uttar Pradesh,2008-09,Sunflower,9106.000,16995.000,1.866352
Uttar Pradesh,2008-09,Sweet Potato,18376.000,225694.000,12.281998
Uttar Pradesh,2008-09,Tobacco,23119.000,135549.000,5.863100
Uttar Pradesh,2008-09,Urad,416636.000,228754.000,0.549050
Uttar Pradesh,2008-09,Wheat,9513039.000,28554178.000,3.001583
Uttar Pradesh,2009-10,Arhar/Tur,304747.000,201685.000,0.661811
Uttar Pradesh,2009-10,Bajra,848617.000,1388711.000,1.636440
Uttar Pradesh,2009-10,Banana,2336.000,96059.000,41.121147
Uttar Pradesh,2009-10,Barley,171382.000,362278.000,2.113863
Uttar Pradesh,2009-10,Coriander,6461.000,3670.000,0.568024
Uttar Pradesh,2009-10,Cotton(Lint),4971.000,838.000,0.168578
Uttar Pradesh,2009-10,Dry Chillies,14922.000,13146.000,0.880981
Uttar Pradesh,2009-10,Garlic,34465.000,183113.000,5.313013
Uttar Pradesh,2009-10,Ginger,786.000,2360.000,3.002545
Uttar Pradesh,2009-10,Gram,618202.000,508556.000,0.822637
Uttar Pradesh,2009-10,Groundnut,90652.000,61093.000,0.673929
Uttar Pradesh,2009-10,Guar Seed,2539.000,2120.000,0.834974
Uttar Pradesh,2009-10,Jowar,190976.000,169571.000,0.887918
Uttar Pradesh,2009-10,Linseed,34339.000,15204.000,0.442762
Uttar Pradesh,2009-10,Maize,708681.000,1038841.000,1.465880
Uttar Pradesh,2009-10,Masoor,592405.000,475940.000,0.803403
Uttar Pradesh,2009-10,Moong(Green Gram),72452.000,38092.000,0.525755
Uttar Pradesh,2009-10,Onion,23180.000,356471.000,15.378387
Uttar Pradesh,2009-10,Peas & Beans (Pulses),312009.000,400401.000,1.283300
Uttar Pradesh,2009-10,Potato,540797.000,13447272.000,24.865656
Uttar Pradesh,2009-10,Rapeseed &Mustard,613276.000,682489.000,1.112858
Uttar Pradesh,2009-10,Rice,5172741.000,10776504.000,2.083326
Uttar Pradesh,2009-10,Sannhamp,1813.000,346.000,0.190844
Uttar Pradesh,2009-10,Sesamum,331799.000,34504.000,0.103991
Uttar Pradesh,2009-10,Small Millets,6951.000,3540.000,0.509279
Uttar Pradesh,2009-10,Soyabean,7169.000,7563.000,1.054959
Uttar Pradesh,2009-10,Sugarcane,1977324.000,117139919.000,59.241641
Uttar Pradesh,2009-10,Sunflower,7093.000,15597.000,2.198929
Uttar Pradesh,2009-10,Sweet Potato,16758.000,227909.000,13.600012
Uttar Pradesh,2009-10,Tobacco,23395.000,132935.000,5.682197
Uttar Pradesh,2009-10,Turmeric,1315.000,4346.000,3.304943
Uttar Pradesh,2009-10,Urad,552907.000,223316.000,0.403894
Uttar Pradesh,2009-10,Wheat,9668152.000,27518022.000,2.846255
Uttar Pradesh,2010-11,Arhar/Tur,344186.000,308419.000,0.896082
Uttar Pradesh,2010-11,Bajra,935272.000,1556891.000,1.664640
Uttar Pradesh,2010-11,Barley,162406.000,402239.000,2.476750
Uttar Pradesh,2010-11,Cotton(Lint),3734.000,677.000,0.181307
Uttar Pradesh,2010-11,Dry Chillies,13673.000,11964.000,0.875009
Uttar Pradesh,2010-11,Ginger,893.000,2538.000,2.842105
Uttar Pradesh,2010-11,Gram,570289.000,530326.000,0.929925
Uttar Pradesh,2010-11,Groundnut,85258.000,84246.000,0.988130
Uttar Pradesh,2010-11,Guar Seed,2441.000,2033.000,0.832855
Uttar Pradesh,2010-11,Jowar,201205.000,207513.000,1.031351
Uttar Pradesh,2010-11,Linseed,30443.000,14066.000,0.462044
Uttar Pradesh,2010-11,Maize,753722.000,1114009.000,1.478010
Uttar Pradesh,2010-11,Masoor,586132.000,410968.000,0.701153
Uttar Pradesh,2010-11,Moong(Green Gram),88868.000,62481.000,0.703076
Uttar Pradesh,2010-11,Onion,9830.000,180951.000,18.408037
Uttar Pradesh,2010-11,Peas & Beans (Pulses),303341.000,353322.000,1.164768
Uttar Pradesh,2010-11,Potato,556533.000,13576573.000,24.394911
Uttar Pradesh,2010-11,Rapeseed &Mustard,603593.000,716960.000,1.187820
Uttar Pradesh,2010-11,Rice,5657070.000,11992299.000,2.119878
Uttar Pradesh,2010-11,Sannhamp,2065.000,719.000,0.348184
Uttar Pradesh,2010-11,Sesamum,335623.000,66157.000,0.197117
Uttar Pradesh,2010-11,Small Millets,8762.000,6290.000,0.717873
Uttar Pradesh,2010-11,Soyabean,10939.000,13475.000,1.231831
Uttar Pradesh,2010-11,Sugarcane,2124850.000,120544784.000,56.730962
Uttar Pradesh,2010-11,Sunflower,4083.000,8677.000,2.125153
Uttar Pradesh,2010-11,Sweet Potato,16779.000,206633.000,12.314977
Uttar Pradesh,2010-11,Tobacco,25906.000,131506.000,5.076276
Uttar Pradesh,2010-11,Turmeric,1294.000,4066.000,3.142195
Uttar Pradesh,2010-11,Urad,555727.000,371980.000,0.669357
Uttar Pradesh,2010-11,Wheat,9636540.000,30000632.000,3.113216
Uttar Pradesh,2011-12,Arhar/Tur,319506.000,333810.000,1.044769
Uttar Pradesh,2011-12,Bajra,887967.000,1632879.000,1.838896
Uttar Pradesh,2011-12,Banana,2175.000,95023.000,43.688736
Uttar Pradesh,2011-12,Barley,157716.000,403700.000,2.559664
Uttar Pradesh,2011-12,Coriander,6511.000,3603.000,0.553371
Uttar Pradesh,2011-12,Cotton(Lint),3842.000,935.000,0.243363
Uttar Pradesh,2011-12,Dry Chillies,13284.000,11026.000,0.830021
Uttar Pradesh,2011-12,Garlic,34427.000,177919.000,5.168008
Uttar Pradesh,2011-12,Ginger,847.000,2405.000,2.839433
Uttar Pradesh,2011-12,Gram,576684.000,683466.000,1.185166
Uttar Pradesh,2011-12,Groundnut,92243.000,92347.000,1.001127
Uttar Pradesh,2011-12,Guar Seed,2352.000,1924.000,0.818027
Uttar Pradesh,2011-12,Jowar,192340.000,212514.000,1.104887
Uttar Pradesh,2011-12,Linseed,31003.000,14073.000,0.453924
Uttar Pradesh,2011-12,Maize,787401.000,1308298.000,1.661540
Uttar Pradesh,2011-12,Masoor,573244.000,505176.000,0.881258
Uttar Pradesh,2011-12,Moong(Green Gram),73456.000,45883.000,0.624632
Uttar Pradesh,2011-12,Onion,24602.000,404563.000,16.444313
Uttar Pradesh,2011-12,Peas & Beans (Pulses),323497.000,463374.000,1.432390
Uttar Pradesh,2011-12,Potato,557779.000,12316103.000,22.080614
Uttar Pradesh,2011-12,Rapeseed &Mustard,639211.000,725893.000,1.135608
Uttar Pradesh,2011-12,Rice,5946285.000,14022392.000,2.358177
Uttar Pradesh,2011-12,Sannhamp,2164.000,669.000,0.309150
Uttar Pradesh,2011-12,Sesamum,344914.000,74778.000,0.216802
Uttar Pradesh,2011-12,Small Millets,8748.000,8097.000,0.925583
Uttar Pradesh,2011-12,Soyabean,17670.000,22123.000,1.252009
Uttar Pradesh,2011-12,Sugarcane,2162404.000,128818743.000,59.572006
Uttar Pradesh,2011-12,Sunflower,3562.000,6080.000,1.706906
Uttar Pradesh,2011-12,Sweet Potato,17395.000,226031.000,12.994021
Uttar Pradesh,2011-12,Tobacco,24045.000,124703.000,5.186234
Uttar Pradesh,2011-12,Turmeric,1828.000,5149.000,2.816740
Uttar Pradesh,2011-12,Urad,555426.000,371169.000,0.668260
Uttar Pradesh,2011-12,Wheat,9731150.000,31892480.000,3.277360
Uttar Pradesh,2012-13,Arhar/Tur,311455.000,324649.000,1.042362
Uttar Pradesh,2012-13,Bajra,900540.000,1757776.000,1.951913
Uttar Pradesh,2012-13,Banana,2359.000,105337.000,44.653243
Uttar Pradesh,2012-13,Barley,168378.000,445657.000,2.646765
Uttar Pradesh,2012-13,Coriander,6675.000,3613.000,0.541273
Uttar Pradesh,2012-13,Cotton(Lint),5074.000,1431.000,0.282026
Uttar Pradesh,2012-13,Dry Chillies,13883.000,11154.000,0.803429
Uttar Pradesh,2012-13,Garlic,36077.000,187386.000,5.194057
Uttar Pradesh,2012-13,Ginger,822.000,4023.000,4.894161
Uttar Pradesh,2012-13,Gram,604015.000,676557.000,1.120100
Uttar Pradesh,2012-13,Groundnut,94399.000,93706.000,0.992659
Uttar Pradesh,2012-13,Guar Seed,2438.000,1985.000,0.814192
Uttar Pradesh,2012-13,Jowar,184153.000,248208.000,1.347836
Uttar Pradesh,2012-13,Linseed,29608.000,14226.000,0.480478
Uttar Pradesh,2012-13,Maize,735999.000,1368747.000,1.859713
Uttar Pradesh,2012-13,Masoor,495051.000,440572.000,0.889953
Uttar Pradesh,2012-13,Moong(Green Gram),77262.000,50710.000,0.656338
Uttar Pradesh,2012-13,Onion,23321.000,386279.000,16.563569
Uttar Pradesh,2012-13,Peas & Beans (Pulses),307272.000,459077.000,1.494041
Uttar Pradesh,2012-13,Potato,547660.000,13336619.000,24.352005
Uttar Pradesh,2012-13,Rapeseed &Mustard,662326.000,835700.000,1.261765
Uttar Pradesh,2012-13,Rice,5861282.000,14415939.000,2.459520
Uttar Pradesh,2012-13,Sannhamp,2528.000,1038.000,0.410601
Uttar Pradesh,2012-13,Sesamum,344424.000,64672.000,0.187769
Uttar Pradesh,2012-13,Small Millets,8778.000,8603.000,0.980064
Uttar Pradesh,2012-13,Soyabean,13679.000,19342.000,1.413992
Uttar Pradesh,2012-13,Sugarcane,2211712.000,137904315.000,62.351841
Uttar Pradesh,2012-13,Sunflower,2721.000,2125.000,0.780963
Uttar Pradesh,2012-13,Sweet Potato,16800.000,217506.000,12.946786
Uttar Pradesh,2012-13,Tobacco,23788.000,127629.000,5.365268
Uttar Pradesh,2012-13,Turmeric,1755.000,4968.000,2.830769
Uttar Pradesh,2012-13,Urad,572412.000,380669.000,0.665026
Uttar Pradesh,2012-13,Wheat,9733617.000,31332434.000,3.218992
Uttar Pradesh,2013-14,Arhar/Tur,300644.000,271380.000,0.902662
Uttar Pradesh,2013-14,Bajra,918984.000,1868189.000,2.032885
